reservation_id;time_of_reservation;start_of_reservation;end_of_reservation;type_of_reservation;able_to_serve;endtype_of_reservation;length_of_reservation;VM_type;reserved_memory;reserved_cores;host_ID
6737;2014.03.26 13:00;2014.03.26 12:59;2014.03.26 13:15;future;1;noack;0.2514;ITLab1 MIT2 Client;2048;1;402
6737;2014.03.26 13:00;2014.03.26 12:59;2014.03.26 13:15;future;1;noack;0.2514;VMware ESXi 5.5;4096;2;398
6738;2014.03.26 17:00;2014.03.26 17:00;2014.03.26 17:15;future;1;noack;0.2603;NFS Server;1024;1;398
6738;2014.03.26 17:00;2014.03.26 17:00;2014.03.26 17:15;future;1;noack;0.2603;ITLab1 MIT2 Client;2048;1;396
6738;2014.03.26 17:00;2014.03.26 17:00;2014.03.26 17:15;future;1;noack;0.2603;VMware ESXi 5.5;4096;2;398
6739;2014.03.26 17:00;2014.03.26 16:59;2014.03.26 17:15;future;1;noack;0.2511;VMware ESXi 5.5;4096;2;399
6739;2014.03.26 17:00;2014.03.26 16:59;2014.03.26 17:15;future;1;noack;0.2511;NFS Server;1024;1;399
6739;2014.03.26 17:00;2014.03.26 16:59;2014.03.26 17:15;future;1;noack;0.2511;ITLab1 MIT2 Client;2048;1;399
6740;2014.03.25 18:48;2014.03.25 18:49;2014.03.25 20:00;now;1;EOR;1.1883;IRF WS12 R2;2048;1;399
6741;2014.03.25 18:53;2014.03.25 18:54;2014.03.25 19:01;now;1;released;0.1317;IRF WS12 R2;2048;1;397
6742;2014.03.25 19:01;2014.03.25 19:01;2014.03.25 19:04;now;1;released;0.0572;IRF WS12 R2;2048;1;394
6743;2014.03.25 19:01;2014.03.25 19:02;2014.03.25 23:14;now;1;EOR;4.2242;IRF WS12 R2;2048;1;398
6744;2014.03.25 19:46;2014.03.25 19:47;2014.03.26 0:00;now;1;EOR;4.2222;VMware ESXi 5.5;4096;2;399
6744;2014.03.25 19:46;2014.03.25 19:47;2014.03.26 0:00;now;1;EOR;4.2222;NFS Server;1024;1;400
6744;2014.03.25 19:46;2014.03.25 19:47;2014.03.26 0:00;now;1;EOR;4.2222;ITLab1 MIT2 Client;2048;1;400
6745;2014.03.25 19:46;2014.03.25 19:48;2014.03.25 20:59;now;1;EOR;1.2175;IRF WS12 R2;2048;1;397
6746;2014.03.25 20:20;2014.03.25 20:21;2014.03.25 21:58;now;1;released;1.6369;IRF WS12 R2;2048;1;401
6747;2014.03.25 20:22;2014.03.25 20:22;2014.03.25 23:16;now;1;released;2.9142;IRF WS12 R2;2048;1;402
6748;2014.03.25 22:25;2014.03.25 22:26;2014.03.25 22:41;now;1;noack;0.2642;IRF WS12 R2;2048;1;401
6749;2014.03.25 22:44;2014.03.25 22:45;2014.03.25 23:22;now;1;released;0.6381;VMware ESXi 5.5;4096;2;398
6749;2014.03.25 22:44;2014.03.25 22:45;2014.03.25 23:22;now;1;released;0.6381;NFS Server;1024;1;399
6749;2014.03.25 22:44;2014.03.25 22:45;2014.03.25 23:22;now;1;released;0.6381;ITLab1 MIT2 Client;2048;1;395
6750;2014.03.25 22:45;2014.03.25 22:46;2014.03.26 2:59;now;1;EOR;4.2375;NFS Server;1024;1;399
6750;2014.03.25 22:45;2014.03.25 22:46;2014.03.26 2:59;now;1;EOR;4.2375;ITLab1 MIT2 Client;2048;1;398
6750;2014.03.25 22:45;2014.03.25 22:46;2014.03.26 2:59;now;1;EOR;4.2375;VMware ESXi 5.5;4096;2;398
6751;2014.03.25 23:16;2014.03.25 23:16;2014.03.26 3:29;now;1;EOR;4.2272;IRF WS12 R2;2048;1;400
6752;2014.03.25 23:23;2014.03.25 23:24;2014.03.26 3:29;now;1;EOR;4.1094;VMware ESXi 5.5;4096;2;401
6752;2014.03.25 23:23;2014.03.25 23:24;2014.03.26 3:29;now;1;EOR;4.1094;NFS Server;1024;1;402
6752;2014.03.25 23:23;2014.03.25 23:24;2014.03.26 3:29;now;1;EOR;4.1094;ITLab1 MIT2 Client;2048;1;397
6753;2014.03.26 0:30;2014.03.26 0:29;2014.03.26 0:44;future;1;noack;0.2481;IRF WS12 R2;2048;1;401
6754;2014.03.25 23:48;2014.03.25 23:49;2014.03.26 1:00;now;1;EOR;1.1878;IRF WS12 R2;2048;1;399
6755;2014.03.25 23:52;2014.03.25 23:55;2014.03.26 0:29;now;1;EOR;0.6175;IRF WS12 R2;2048;1;396
