"2014.03.21.7:05:40" "cpu.usage.average" "397" "" "0.26"
"2014.03.21.7:05:40" "cpu.usage.average" "397" "5" "0.27"
"2014.03.21.7:05:40" "cpu.usage.average" "397" "4" "0.23"
"2014.03.21.7:05:40" "cpu.usage.average" "397" "1" "0.33"
"2014.03.21.7:05:40" "cpu.usage.average" "397" "3" "0.14"
"2014.03.21.7:05:40" "cpu.usage.average" "397" "6" "0.15"
"2014.03.21.7:05:40" "cpu.usage.average" "397" "7" "0.14"
"2014.03.21.7:05:40" "mem.usage.average" "397" "" "55.78"
"2014.03.21.7:05:40" "cpu.usage.average" "397" "0" "0.65"
"2014.03.21.7:05:40" "cpu.usage.average" "397" "2" "0.15"
"2014.03.21.7:06:00" "cpu.usage.average" "397" "5" "0.26"
"2014.03.21.7:06:00" "mem.usage.average" "397" "" "55.78"
"2014.03.21.7:06:00" "cpu.usage.average" "397" "7" "0.04"
"2014.03.21.7:06:00" "cpu.usage.average" "397" "2" "0.24"
"2014.03.21.7:06:00" "cpu.usage.average" "397" "3" "0.14"
"2014.03.21.7:06:00" "cpu.usage.average" "397" "1" "0.28"
"2014.03.21.7:06:00" "cpu.usage.average" "397" "0" "0.73"
"2014.03.21.7:06:00" "cpu.usage.average" "397" "4" "0.28"
"2014.03.21.7:06:00" "cpu.usage.average" "397" "6" "0.04"
"2014.03.21.7:06:00" "cpu.usage.average" "397" "" "0.25"
"2014.03.21.7:06:20" "cpu.usage.average" "397" "" "0.48"
"2014.03.21.7:06:20" "cpu.usage.average" "397" "1" "0.61"
"2014.03.21.7:06:20" "mem.usage.average" "397" "" "55.79"
"2014.03.21.7:06:20" "cpu.usage.average" "397" "7" "0.41"
"2014.03.21.7:06:20" "cpu.usage.average" "397" "3" "0.26"
"2014.03.21.7:06:20" "cpu.usage.average" "397" "4" "0.31"
"2014.03.21.7:06:20" "cpu.usage.average" "397" "6" "0.3"
"2014.03.21.7:06:20" "cpu.usage.average" "397" "0" "0.84"
"2014.03.21.7:06:20" "cpu.usage.average" "397" "5" "0.49"
"2014.03.21.7:06:20" "cpu.usage.average" "397" "2" "0.57"
"2014.03.21.7:06:40" "cpu.usage.average" "397" "0" "0.31"
"2014.03.21.7:06:40" "cpu.usage.average" "397" "7" "0.13"
"2014.03.21.7:06:40" "mem.usage.average" "397" "" "55.79"
"2014.03.21.7:06:40" "cpu.usage.average" "397" "2" "0.24"
"2014.03.21.7:06:40" "cpu.usage.average" "397" "4" "0.27"
"2014.03.21.7:06:40" "cpu.usage.average" "397" "3" "0.07"
"2014.03.21.7:06:40" "cpu.usage.average" "397" "5" "0.27"
"2014.03.21.7:06:40" "cpu.usage.average" "397" "1" "0.49"
"2014.03.21.7:06:40" "cpu.usage.average" "397" "" "0.25"
"2014.03.21.7:06:40" "cpu.usage.average" "397" "6" "0.22"
"2014.03.21.7:07:00" "cpu.usage.average" "397" "0" "0.3"
"2014.03.21.7:07:00" "cpu.usage.average" "397" "2" "0.25"
"2014.03.21.7:07:00" "cpu.usage.average" "397" "4" "0.37"
"2014.03.21.7:07:00" "cpu.usage.average" "397" "6" "0.1"
"2014.03.21.7:07:00" "cpu.usage.average" "397" "" "0.25"
"2014.03.21.7:07:00" "cpu.usage.average" "397" "1" "0.51"
"2014.03.21.7:07:00" "mem.usage.average" "397" "" "55.79"
"2014.03.21.7:07:00" "cpu.usage.average" "397" "3" "0.07"
"2014.03.21.7:07:00" "cpu.usage.average" "397" "7" "0.06"
"2014.03.21.7:07:00" "cpu.usage.average" "397" "5" "0.34"
"2014.03.21.7:07:20" "cpu.usage.average" "397" "1" "0.65"
"2014.03.21.7:07:20" "cpu.usage.average" "397" "" "0.47"
"2014.03.21.7:07:20" "cpu.usage.average" "397" "4" "0.93"
"2014.03.21.7:07:20" "cpu.usage.average" "397" "6" "0.23"
"2014.03.21.7:07:20" "cpu.usage.average" "397" "7" "0.14"
"2014.03.21.7:07:20" "cpu.usage.average" "397" "5" "0.4"
"2014.03.21.7:07:20" "cpu.usage.average" "397" "0" "0.76"
"2014.03.21.7:07:20" "cpu.usage.average" "397" "2" "0.48"
"2014.03.21.7:07:20" "cpu.usage.average" "397" "3" "0.17"
"2014.03.21.7:07:20" "mem.usage.average" "397" "" "55.78"
"2014.03.21.7:07:40" "cpu.usage.average" "397" "2" "0.35"
"2014.03.21.7:07:40" "cpu.usage.average" "397" "1" "0.52"
"2014.03.21.7:07:40" "cpu.usage.average" "397" "" "0.47"
"2014.03.21.7:07:40" "cpu.usage.average" "397" "3" "0.17"
"2014.03.21.7:07:40" "cpu.usage.average" "397" "6" "0.18"
"2014.03.21.7:07:40" "cpu.usage.average" "397" "0" "1.39"
"2014.03.21.7:07:40" "cpu.usage.average" "397" "7" "0.11"
"2014.03.21.7:07:40" "mem.usage.average" "397" "" "55.79"
"2014.03.21.7:07:40" "cpu.usage.average" "397" "4" "0.39"
"2014.03.21.7:07:40" "cpu.usage.average" "397" "5" "0.62"
"2014.03.21.7:08:00" "cpu.usage.average" "397" "4" "0.28"
"2014.03.21.7:08:00" "cpu.usage.average" "397" "5" "0.16"
"2014.03.21.7:08:00" "cpu.usage.average" "397" "2" "0.25"
"2014.03.21.7:08:00" "cpu.usage.average" "397" "7" "0.21"
"2014.03.21.7:08:00" "mem.usage.average" "397" "" "55.78"
"2014.03.21.7:08:00" "cpu.usage.average" "397" "0" "0.57"
"2014.03.21.7:08:00" "cpu.usage.average" "397" "1" "0.36"
"2014.03.21.7:08:00" "cpu.usage.average" "397" "3" "0.11"
"2014.03.21.7:08:00" "cpu.usage.average" "397" "6" "0.09"
"2014.03.21.7:08:00" "cpu.usage.average" "397" "" "0.25"
"2014.03.21.7:08:20" "cpu.usage.average" "397" "6" "0.18"
"2014.03.21.7:08:20" "cpu.usage.average" "397" "4" "0.28"
"2014.03.21.7:08:20" "cpu.usage.average" "397" "7" "0.23"
"2014.03.21.7:08:20" "cpu.usage.average" "397" "5" "0.4"
"2014.03.21.7:08:20" "mem.usage.average" "397" "" "55.79"
"2014.03.21.7:08:20" "cpu.usage.average" "397" "2" "0.35"
"2014.03.21.7:08:20" "cpu.usage.average" "397" "3" "0.33"
"2014.03.21.7:08:20" "cpu.usage.average" "397" "1" "0.67"
"2014.03.21.7:08:20" "cpu.usage.average" "397" "" "0.36"
"2014.03.21.7:08:20" "cpu.usage.average" "397" "0" "0.42"
"2014.03.21.7:08:40" "cpu.usage.average" "397" "6" "0.15"
"2014.03.21.7:08:40" "cpu.usage.average" "397" "" "0.28"
"2014.03.21.7:08:40" "cpu.usage.average" "397" "7" "0.05"
"2014.03.21.7:08:40" "mem.usage.average" "397" "" "55.78"
"2014.03.21.7:08:40" "cpu.usage.average" "397" "1" "0.41"
"2014.03.21.7:08:40" "cpu.usage.average" "397" "0" "0.69"
"2014.03.21.7:08:40" "cpu.usage.average" "397" "3" "0.16"
"2014.03.21.7:08:40" "cpu.usage.average" "397" "2" "0.22"
"2014.03.21.7:08:40" "cpu.usage.average" "397" "5" "0.25"
"2014.03.21.7:08:40" "cpu.usage.average" "397" "4" "0.27"
"2014.03.21.7:09:00" "cpu.usage.average" "397" "2" "0.17"
"2014.03.21.7:09:00" "cpu.usage.average" "397" "5" "0.27"
"2014.03.21.7:09:00" "cpu.usage.average" "397" "3" "0.13"
"2014.03.21.7:09:00" "cpu.usage.average" "397" "1" "0.37"
"2014.03.21.7:09:00" "cpu.usage.average" "397" "0" "0.63"
"2014.03.21.7:09:00" "cpu.usage.average" "397" "7" "0.06"
"2014.03.21.7:09:00" "mem.usage.average" "397" "" "55.78"
"2014.03.21.7:09:00" "cpu.usage.average" "397" "4" "0.22"
"2014.03.21.7:09:00" "cpu.usage.average" "397" "" "0.24"
"2014.03.21.7:09:00" "cpu.usage.average" "397" "6" "0.1"
"2014.03.21.7:09:20" "mem.usage.average" "397" "" "55.79"
"2014.03.21.7:09:20" "cpu.usage.average" "397" "6" "0.73"
"2014.03.21.7:09:20" "cpu.usage.average" "397" "5" "0.46"
"2014.03.21.7:09:20" "cpu.usage.average" "397" "7" "0.19"
"2014.03.21.7:09:20" "cpu.usage.average" "397" "1" "1.14"
"2014.03.21.7:09:20" "cpu.usage.average" "397" "2" "0.37"
"2014.03.21.7:09:20" "cpu.usage.average" "397" "3" "0.36"
"2014.03.21.7:09:20" "cpu.usage.average" "397" "0" "0.71"
"2014.03.21.7:09:20" "cpu.usage.average" "397" "4" "0.81"
"2014.03.21.7:09:20" "cpu.usage.average" "397" "" "0.6"
"2014.03.21.7:09:40" "cpu.usage.average" "397" "0" "1.33"
"2014.03.21.7:09:40" "cpu.usage.average" "397" "2" "0.21"
"2014.03.21.7:09:40" "cpu.usage.average" "397" "1" "0.22"
"2014.03.21.7:09:40" "cpu.usage.average" "397" "5" "0.41"
"2014.03.21.7:09:40" "cpu.usage.average" "397" "" "0.37"
"2014.03.21.7:09:40" "cpu.usage.average" "397" "4" "0.49"
"2014.03.21.7:09:40" "cpu.usage.average" "397" "6" "0.13"
"2014.03.21.7:09:40" "cpu.usage.average" "397" "3" "0.07"
"2014.03.21.7:09:40" "mem.usage.average" "397" "" "55.78"
"2014.03.21.7:09:40" "cpu.usage.average" "397" "7" "0.13"
"2014.03.21.7:10:00" "cpu.usage.average" "397" "" "0.25"
"2014.03.21.7:10:00" "cpu.usage.average" "397" "4" "0.46"
"2014.03.21.7:10:00" "mem.usage.average" "397" "" "55.78"
"2014.03.21.7:10:00" "cpu.usage.average" "397" "7" "0.13"
"2014.03.21.7:10:00" "cpu.usage.average" "397" "2" "0.18"
"2014.03.21.7:10:00" "cpu.usage.average" "397" "6" "0.16"
"2014.03.21.7:10:00" "cpu.usage.average" "397" "3" "0.09"
"2014.03.21.7:10:00" "cpu.usage.average" "397" "1" "0.22"
"2014.03.21.7:10:00" "cpu.usage.average" "397" "5" "0.47"
"2014.03.21.7:10:00" "cpu.usage.average" "397" "0" "0.3"
"2014.03.21.7:10:20" "cpu.usage.average" "397" "2" "0.22"
"2014.03.21.7:10:20" "cpu.usage.average" "397" "6" "0.34"
"2014.03.21.7:10:20" "cpu.usage.average" "397" "1" "0.56"
"2014.03.21.7:10:20" "cpu.usage.average" "397" "" "0.61"
"2014.03.21.7:10:20" "cpu.usage.average" "397" "5" "0.43"
"2014.03.21.7:10:20" "cpu.usage.average" "397" "7" "0.36"
"2014.03.21.7:10:20" "cpu.usage.average" "397" "4" "2.31"
"2014.03.21.7:10:20" "cpu.usage.average" "397" "0" "0.49"
"2014.03.21.7:10:20" "mem.usage.average" "397" "" "55.78"
"2014.03.21.7:10:20" "cpu.usage.average" "397" "3" "0.19"
"2014.03.21.7:10:40" "cpu.usage.average" "397" "0" "0.4"
"2014.03.21.7:10:40" "cpu.usage.average" "397" "1" "0.33"
"2014.03.21.7:10:40" "cpu.usage.average" "397" "2" "0.24"
"2014.03.21.7:10:40" "cpu.usage.average" "397" "7" "0.09"
"2014.03.21.7:10:40" "cpu.usage.average" "397" "3" "0.2"
"2014.03.21.7:10:40" "cpu.usage.average" "397" "5" "0.3"
"2014.03.21.7:10:40" "cpu.usage.average" "397" "6" "0.13"
"2014.03.21.7:10:40" "mem.usage.average" "397" "" "55.78"
"2014.03.21.7:10:40" "cpu.usage.average" "397" "4" "0.3"
"2014.03.21.7:10:40" "cpu.usage.average" "397" "" "0.25"
"2014.03.21.7:11:00" "cpu.usage.average" "397" "3" "0.11"
"2014.03.21.7:11:00" "cpu.usage.average" "397" "7" "0.11"
"2014.03.21.7:11:00" "cpu.usage.average" "397" "5" "0.5"
"2014.03.21.7:11:00" "cpu.usage.average" "397" "2" "0.21"
"2014.03.21.7:11:00" "cpu.usage.average" "397" "0" "0.98"
"2014.03.21.7:11:00" "cpu.usage.average" "397" "6" "0.29"
"2014.03.21.7:11:00" "cpu.usage.average" "397" "4" "0.47"
"2014.03.21.7:11:00" "cpu.usage.average" "397" "1" "0.36"
"2014.03.21.7:11:00" "cpu.usage.average" "397" "" "0.38"
"2014.03.21.7:11:00" "mem.usage.average" "397" "" "55.78"
"2014.03.21.7:11:20" "cpu.usage.average" "397" "7" "0.22"
"2014.03.21.7:11:20" "cpu.usage.average" "397" "6" "0.18"
"2014.03.21.7:11:20" "cpu.usage.average" "397" "2" "0.48"
"2014.03.21.7:11:20" "cpu.usage.average" "397" "3" "0.32"
"2014.03.21.7:11:20" "cpu.usage.average" "397" "4" "0.47"
"2014.03.21.7:11:20" "mem.usage.average" "397" "" "55.79"
"2014.03.21.7:11:20" "cpu.usage.average" "397" "" "0.48"
"2014.03.21.7:11:20" "cpu.usage.average" "397" "5" "0.33"
"2014.03.21.7:11:20" "cpu.usage.average" "397" "0" "0.87"
"2014.03.21.7:11:20" "cpu.usage.average" "397" "1" "0.99"
"2014.03.21.7:11:40" "cpu.usage.average" "397" "6" "0.26"
"2014.03.21.7:11:40" "cpu.usage.average" "397" "" "0.32"
"2014.03.21.7:11:40" "cpu.usage.average" "397" "4" "0.26"
"2014.03.21.7:11:40" "cpu.usage.average" "397" "2" "0.13"
"2014.03.21.7:11:40" "cpu.usage.average" "397" "7" "0.16"
"2014.03.21.7:11:40" "cpu.usage.average" "397" "1" "0.94"
"2014.03.21.7:11:40" "cpu.usage.average" "397" "0" "0.53"
"2014.03.21.7:11:40" "mem.usage.average" "397" "" "55.78"
"2014.03.21.7:11:40" "cpu.usage.average" "397" "5" "0.2"
"2014.03.21.7:11:40" "cpu.usage.average" "397" "3" "0.07"
"2014.03.21.7:12:00" "cpu.usage.average" "397" "6" "0.17"
"2014.03.21.7:12:00" "cpu.usage.average" "397" "" "0.24"
"2014.03.21.7:12:00" "cpu.usage.average" "397" "0" "0.41"
"2014.03.21.7:12:00" "cpu.usage.average" "397" "4" "0.23"
"2014.03.21.7:12:00" "cpu.usage.average" "397" "7" "0.18"
"2014.03.21.7:12:00" "mem.usage.average" "397" "" "55.78"
"2014.03.21.7:12:00" "cpu.usage.average" "397" "1" "0.59"
"2014.03.21.7:12:00" "cpu.usage.average" "397" "2" "0.16"
"2014.03.21.7:12:00" "cpu.usage.average" "397" "5" "0.15"
"2014.03.21.7:12:00" "cpu.usage.average" "397" "3" "0.05"
"2014.03.21.7:12:20" "cpu.usage.average" "397" "" "0.47"
"2014.03.21.7:12:20" "cpu.usage.average" "397" "7" "0.1"
"2014.03.21.7:12:20" "cpu.usage.average" "397" "5" "0.67"
"2014.03.21.7:12:20" "cpu.usage.average" "397" "2" "0.45"
"2014.03.21.7:12:20" "mem.usage.average" "397" "" "55.79"
"2014.03.21.7:12:20" "cpu.usage.average" "397" "1" "0.82"
"2014.03.21.7:12:20" "cpu.usage.average" "397" "3" "0.16"
"2014.03.21.7:12:20" "cpu.usage.average" "397" "4" "0.75"
"2014.03.21.7:12:20" "cpu.usage.average" "397" "0" "0.51"
"2014.03.21.7:12:20" "cpu.usage.average" "397" "6" "0.27"
"2014.03.21.7:12:40" "mem.usage.average" "397" "" "55.79"
"2014.03.21.7:12:40" "cpu.usage.average" "397" "2" "0.23"
"2014.03.21.7:12:40" "cpu.usage.average" "397" "5" "0.18"
"2014.03.21.7:12:40" "cpu.usage.average" "397" "4" "0.28"
"2014.03.21.7:12:40" "cpu.usage.average" "397" "7" "0.08"
"2014.03.21.7:12:40" "cpu.usage.average" "397" "1" "0.52"
"2014.03.21.7:12:40" "cpu.usage.average" "397" "3" "0.16"
"2014.03.21.7:12:40" "cpu.usage.average" "397" "" "0.26"
"2014.03.21.7:12:40" "cpu.usage.average" "397" "0" "0.5"
"2014.03.21.7:12:40" "cpu.usage.average" "397" "6" "0.13"
